Tournament,Date,Series,Court,Surface,Round,Best of,Player_1,Player_2,Winner,Odd_1,Odd_2,Score
Abierto Mexicano,28/02/2018,ATP500,Outdoor,Hard,1st Round,3,VerdascoF,SchwartzmanD,SchwartzmanD,2.2,1.61,2-6 4-6
Abierto Mexicano,28/02/2018,ATP500,Outdoor,Hard,1st Round,3,LopezF,DanielT,LopezF,1.4,2.75,4-6 6-3 6-4
Abierto Mexicano,28/02/2018,ATP500,Outdoor,Hard,1st Round,3,NorrieC,ThiemD,ThiemD,4.33,1.2,3-6 7-5 5-7
Abierto Mexicano,28/02/2018,ATP500,Outdoor,Hard,1st Round,3,ZverevA,McdonaldM,ZverevA,1.06,9.4,6-3 7-5
Abierto Mexicano,28/02/2018,ATP500,Outdoor,Hard,1st Round,3,GomezL,GojowczykP,GojowczykP,11.0,1.05,3-6 2-6
Abierto Mexicano,28/02/2018,ATP500,Outdoor,Hard,2nd Round,3,ChungH,EscobedoE,ChungH,1.22,4.0,6-3 6-1
Abierto Mexicano,28/02/2018,ATP500,Outdoor,Hard,2nd Round,3,EbdenM,DonaldsonJ,DonaldsonJ,2.5,1.5,3-6 1-6
Abierto Mexicano,28/02/2018,ATP500,Outdoor,Hard,2nd Round,3,HarrisonR,SchwartzmanD,HarrisonR,2.37,1.53,6-3 5-7 6-4
Abierto Mexicano,1/03/2018,ATP500,Outdoor,Hard,2nd Round,3,ShapovalovD,ThiemD,ThiemD,2.0,1.72,2-6 3-6
Abierto Mexicano,1/03/2018,ATP500,Outdoor,Hard,2nd Round,3,ZverevA,GojowczykP,ZverevA,1.28,3.5,7-6 6-3
Abierto Mexicano,1/03/2018,ATP500,Outdoor,Hard,2nd Round,3,KokkinakisT,LopezF,LopezF,1.83,1.83,3-6 4-6
Abierto Mexicano,1/03/2018,ATP500,Outdoor,Hard,2nd Round,3,AndersonK,MannarinoA,AndersonK,1.36,3.0,6-3 6-4
Abierto Mexicano,1/03/2018,ATP500,Outdoor,Hard,2nd Round,3,FerrerD,Del PotroJM,Del PotroJM,3.25,1.33,4-6 6-4 3-6
Abierto Mexicano,1/03/2018,ATP500,Outdoor,Hard,Quarterfinals,3,DonaldsonJ,LopezF,DonaldsonJ,1.8,2.0,6-3 6-1
Abierto Mexicano,1/03/2018,ATP500,Outdoor,Hard,Quarterfinals,3,HarrisonR,ZverevA,ZverevA,3.75,1.28,4-6 1-6
Abierto Mexicano,2/03/2018,ATP500,Outdoor,Hard,Quarterfinals,3,AndersonK,ChungH,AndersonK,1.72,2.1,7-6 6-4
Abierto Mexicano,2/03/2018,ATP500,Outdoor,Hard,Quarterfinals,3,ThiemD,Del PotroJM,Del PotroJM,2.0,1.8,2-6 6-7
Abierto Mexicano,3/03/2018,ATP500,Outdoor,Hard,Semifinals,3,AndersonK,DonaldsonJ,AndersonK,1.3,3.5,6-3 4-6 6-3
Abierto Mexicano,3/03/2018,ATP500,Outdoor,Hard,Semifinals,3,ZverevA,Del PotroJM,Del PotroJM,1.9,1.9,4-6 2-6
Abierto Mexicano,4/03/2018,ATP500,Outdoor,Hard,The Final,3,Del PotroJM,AndersonK,Del PotroJM,1.5,2.62,6-4 6-4
Dubai Tennis Championships,26/02/2018,ATP500,Outdoor,Hard,1st Round,3,SakharovG,KohlschreiberP,KohlschreiberP,4.5,1.2,4-6 2-6
Dubai Tennis Championships,26/02/2018,ATP500,Outdoor,Hard,1st Round,3,TsitsipasS,KukushkinM,TsitsipasS,1.53,2.37,6-2 6-7 6-3
Dubai Tennis Championships,26/02/2018,ATP500,Outdoor,Hard,1st Round,3,MayerF,Bautista AgutR,Bautista AgutR,5.5,1.14,3-6 4-6
Dubai Tennis Championships,26/02/2018,ATP500,Outdoor,Hard,1st Round,3,HaaseR,HalysQ,HaaseR,1.4,2.75,7-5 2-6 6-4
Dubai Tennis Championships,26/02/2018,ATP500,Outdoor,Hard,1st Round,3,TroickiV,BaghdatisM,BaghdatisM,2.0,1.72,5-7 2-6
Dubai Tennis Championships,26/02/2018,ATP500,Outdoor,Hard,1st Round,3,PaireB,NishiokaY,PaireB,1.5,2.5,5-7 6-4 6-1
Dubai Tennis Championships,27/02/2018,ATP500,Outdoor,Hard,1st Round,3,GasquetR,CoricB,CoricB,1.57,2.25,4-6 3-6
Dubai Tennis Championships,27/02/2018,ATP500,Outdoor,Hard,1st Round,3,StruffJL,Haider-MaurerA,StruffJL,1.1,7.0,6-2 6-4
Dubai Tennis Championships,27/02/2018,ATP500,Outdoor,Hard,1st Round,3,SousaJ,HerbertPH,HerbertPH,2.25,1.57,6-4 4-6 6-7
Dubai Tennis Championships,27/02/2018,ATP500,Outdoor,Hard,1st Round,3,KrajinovicF,FabbianoT,KrajinovicF,1.28,3.5,0-6 6-2 6-2
Dubai Tennis Championships,27/02/2018,ATP500,Outdoor,Hard,1st Round,3,GulbisE,PouilleL,PouilleL,2.75,1.4,4-6 4-6
Dubai Tennis Championships,27/02/2018,ATP500,Outdoor,Hard,1st Round,3,SugitaY,IvashkaI,SugitaY,1.4,2.75,7-5 6-1
Dubai Tennis Championships,27/02/2018,ATP500,Outdoor,Hard,1st Round,3,IstominD,KhachanovK,KhachanovK,2.62,1.44,6-7 6-7
Dubai Tennis Championships,27/02/2018,ATP500,Outdoor,Hard,1st Round,3,JaziriM,DimitrovG,JaziriM,7.5,1.08,4-6 7-5 6-4
Dubai Tennis Championships,27/02/2018,ATP500,Outdoor,Hard,1st Round,3,KavcicB,DonskoyE,DonskoyE,3.4,1.3,3-6 4-6
Dubai Tennis Championships,27/02/2018,ATP500,Outdoor,Hard,1st Round,3,DzumhurD,MadenY,DzumhurD,1.5,2.5,6-3 6-4
Dubai Tennis Championships,28/02/2018,ATP500,Outdoor,Hard,2nd Round,3,HerbertPH,Bautista AgutR,Bautista AgutR,3.5,1.28,4-6 7-6 1-6
Dubai Tennis Championships,28/02/2018,ATP500,Outdoor,Hard,2nd Round,3,CoricB,PaireB,CoricB,1.53,2.37,6-1 6-4
Dubai Tennis Championships,28/02/2018,ATP500,Outdoor,Hard,2nd Round,3,StruffJL,SugitaY,SugitaY,1.83,1.83,6-7 4-6
Dubai Tennis Championships,28/02/2018,ATP500,Outdoor,Hard,2nd Round,3,PouilleL,KhachanovK,PouilleL,1.83,1.83,6-4 3-6 6-3
Dubai Tennis Championships,28/02/2018,ATP500,Outdoor,Hard,2nd Round,3,DzumhurD,DonskoyE,DonskoyE,1.57,2.25,1-6 1-6
Dubai Tennis Championships,28/02/2018,ATP500,Outdoor,Hard,2nd Round,3,TsitsipasS,KohlschreiberP,TsitsipasS,2.37,1.53,4-6 6-3 6-4
Dubai Tennis Championships,28/02/2018,ATP500,Outdoor,Hard,2nd Round,3,BaghdatisM,KrajinovicF,KrajinovicF,2.1,1.66,6-7 4-6
Dubai Tennis Championships,28/02/2018,ATP500,Outdoor,Hard,2nd Round,3,JaziriM,HaaseR,JaziriM,3.0,1.36,7-6 7-6
Dubai Tennis Championships,1/03/2018,ATP500,Outdoor,Hard,Quarterfinals,3,CoricB,Bautista AgutR,Bautista AgutR,2.5,1.53,6-7 4-6
Dubai Tennis Championships,1/03/2018,ATP500,Outdoor,Hard,Quarterfinals,3,JaziriM,TsitsipasS,JaziriM,2.5,1.53,6-4 3-6 6-3
Dubai Tennis Championships,1/03/2018,ATP500,Outdoor,Hard,Quarterfinals,3,SugitaY,PouilleL,PouilleL,2.75,1.44,6-3 3-6 2-6
Dubai Tennis Championships,1/03/2018,ATP500,Outdoor,Hard,Quarterfinals,3,KrajinovicF,DonskoyE,KrajinovicF,1.61,2.3,6-1 6-2
Dubai Tennis Championships,2/03/2018,ATP500,Outdoor,Hard,Semifinals,3,KrajinovicF,PouilleL,PouilleL,2.37,1.57,3-6 7-6 6-7
Dubai Tennis Championships,2/03/2018,ATP500,Outdoor,Hard,Semifinals,3,Bautista AgutR,JaziriM,Bautista AgutR,1.2,4.5,6-3 6-4
Dubai Tennis Championships,3/03/2018,ATP500,Outdoor,Hard,The Final,3,PouilleL,Bautista AgutR,Bautista AgutR,2.2,1.66,3-6 4-6
Brasil Open,26/02/2018,ATP250,Indoor,Clay,1st Round,3,Garcia-LopezG,MelzerG,Garcia-LopezG,1.61,2.2,6-4 3-6 6-3
Brasil Open,26/02/2018,ATP250,Indoor,Clay,1st Round,3,Carballes BaenaR,DelbonisF,DelbonisF,2.2,1.61,4-6 4-6
Brasil Open,26/02/2018,ATP250,Indoor,Clay,1st Round,3,DominguesJ,OlivoR,DominguesJ,1.83,1.83,2-6 7-6 7-5
Brasil Open,26/02/2018,ATP250,Indoor,Clay,1st Round,3,EliasG,MayerL,MayerL,2.62,1.44,7-5 6-7 6-7
Brasil Open,26/02/2018,ATP250,Indoor,Clay,1st Round,3,BerlocqC,Seyboth WildT,BerlocqC,1.1,7.0,3-6 6-3 6-2
Brasil Open,27/02/2018,ATP250,Indoor,Clay,1st Round,3,LajovicD,JarryN,JarryN,1.9,1.8,4-6 6-1 5-7
Brasil Open,27/02/2018,ATP250,Indoor,Clay,1st Round,3,KickerN,Estrella BurgosV,KickerN,1.25,3.75,7-6 6-3
Brasil Open,27/02/2018,ATP250,Indoor,Clay,1st Round,3,CecchinatoM,OfnerS,OfnerS,1.5,2.5,3-6 3-6
Brasil Open,27/02/2018,ATP250,Indoor,Clay,1st Round,3,Dutra SilvaR,SandgrenT,Dutra SilvaR,1.72,2.0,6-0 6-4
Brasil Open,27/02/2018,ATP250,Indoor,Clay,1st Round,3,MoutetC,PellaG,PellaG,3.5,1.28,6-4 1-6 2-6
Brasil Open,27/02/2018,ATP250,Indoor,Clay,1st Round,3,ZeballosH,BellucciT,ZeballosH,2.0,1.72,7-6 3-6 6-3
Brasil Open,28/02/2018,ATP250,Indoor,Clay,1st Round,3,MonteiroT,ClezarG,ClezarG,1.5,2.5,3-6 6-1 5-7
Brasil Open,28/02/2018,ATP250,Indoor,Clay,2nd Round,3,MayerL,BerlocqC,MayerL,1.4,2.75,7-5 6-4
Brasil Open,28/02/2018,ATP250,Indoor,Clay,2nd Round,3,DelbonisF,Garcia-LopezG,Garcia-LopezG,1.53,2.37,6-7 6-4 4-6
Brasil Open,28/02/2018,ATP250,Indoor,Clay,2nd Round,3,FogniniF,DominguesJ,FogniniF,1.16,5.0,7-5 6-1
Brasil Open,28/02/2018,ATP250,Indoor,Clay,2nd Round,3,OfnerS,CuevasP,CuevasP,4.33,1.2,4-6 6-7
Brasil Open,1/03/2018,ATP250,Indoor,Clay,2nd Round,3,JarryN,PellaG,JarryN,2.5,1.5,6-7 6-4 7-6
Brasil Open,1/03/2018,ATP250,Indoor,Clay,2nd Round,3,ClezarG,Ramos-VinolasA,Ramos-VinolasA,3.5,1.28,3-6 4-6
Brasil Open,1/03/2018,ATP250,Indoor,Clay,2nd Round,3,ZeballosH,MonfilsG,ZeballosH,3.25,1.33,6-3 3-6 6-3
Brasil Open,2/03/2018,ATP250,Indoor,Clay,2nd Round,3,KickerN,Dutra SilvaR,Dutra SilvaR,1.83,1.83,4-6 2-6
Brasil Open,2/03/2018,ATP250,Indoor,Clay,Quarterfinals,3,CuevasP,MayerL,CuevasP,1.72,2.1,6-2 6-7 7-6
Brasil Open,2/03/2018,ATP250,Indoor,Clay,Quarterfinals,3,Garcia-LopezG,FogniniF,FogniniF,2.75,1.44,4-6 2-6
Brasil Open,2/03/2018,ATP250,Indoor,Clay,Quarterfinals,3,ZeballosH,Dutra SilvaR,ZeballosH,1.8,2.0,6-7 6-2 6-4
Brasil Open,2/03/2018,ATP250,Indoor,Clay,Quarterfinals,3,Ramos-VinolasA,JarryN,JarryN,1.57,2.37,7-6 4-6 6-7
Brasil Open,3/03/2018,ATP250,Indoor,Clay,Semifinals,3,FogniniF,CuevasP,FogniniF,1.66,2.2,6-4 6-2
Brasil Open,3/03/2018,ATP250,Indoor,Clay,Semifinals,3,ZeballosH,JarryN,JarryN,1.9,1.9,7-6 4-6 4-6
Brasil Open,4/03/2018,ATP250,Indoor,Clay,The Final,3,FogniniF,JarryN,FogniniF,1.36,3.25,1-6 6-1 6-4
BNP Paribas Open,8/03/2018,Masters 1000,Outdoor,Hard,1st Round,3,BenneteauJ,ChardyJ,ChardyJ,1.53,2.37,4-6 6-7
BNP Paribas Open,8/03/2018,Masters 1000,Outdoor,Hard,1st Round,3,FritzT,OpelkaR,FritzT,1.36,3.0,4-6 7-6 6-4
BNP Paribas Open,8/03/2018,Masters 1000,Outdoor,Hard,1st Round,3,SugitaY,ZeballosH,ZeballosH,1.4,2.75,7-6 4-6 6-7
BNP Paribas Open,8/03/2018,Masters 1000,Outdoor,Hard,1st Round,3,MartererM,KarlovicI,MartererM,1.83,1.83,6-7 7-6 6-3
BNP Paribas Open,8/03/2018,Masters 1000,Outdoor,Hard,1st Round,3,YoungD,CoricB,CoricB,3.25,1.33,0-6 2-6
BNP Paribas Open,8/03/2018,Masters 1000,Outdoor,Hard,1st Round,3,TsitsipasS,AlbotR,TsitsipasS,1.36,3.0,7-6 6-2
BNP Paribas Open,8/03/2018,Masters 1000,Outdoor,Hard,1st Round,3,LackoL,LajovicD,LajovicD,2.1,1.66,4-6 4-6
BNP Paribas Open,8/03/2018,Masters 1000,Outdoor,Hard,1st Round,3,MedvedevD,JohnsonS,MedvedevD,1.9,1.8,7-6 6-4
BNP Paribas Open,9/03/2018,Masters 1000,Outdoor,Hard,1st Round,3,PellaG,VerdascoF,VerdascoF,2.25,1.57,2-6 6-1 2-6
BNP Paribas Open,9/03/2018,Masters 1000,Outdoor,Hard,1st Round,3,PolanskyP,CopilM,PolanskyP,2.2,1.61,7-6 6-7 7-6
BNP Paribas Open,9/03/2018,Masters 1000,Outdoor,Hard,1st Round,3,BerankisR,ShapovalovD,ShapovalovD,3.0,1.36,3-6 4-6
BNP Paribas Open,9/03/2018,Masters 1000,Outdoor,Hard,1st Round,3,DelbonisF,HarrisonR,DelbonisF,3.25,1.33,6-2 4-6 7-5
BNP Paribas Open,9/03/2018,Masters 1000,Outdoor,Hard,1st Round,3,PaireB,KruegerM,KruegerM,1.53,2.37,4-6 6-1 4-6
BNP Paribas Open,9/03/2018,Masters 1000,Outdoor,Hard,1st Round,3,DonaldsonJ,KingE,DonaldsonJ,1.22,4.0,6-1 4-6 6-4
BNP Paribas Open,9/03/2018,Masters 1000,Outdoor,Hard,1st Round,3,VeselyJ,KickerN,KickerN,1.57,2.25,5-7 3-6
BNP Paribas Open,9/03/2018,Masters 1000,Outdoor,Hard,1st Round,3,DonskoyE,KhachanovK,DonskoyE,3.5,1.28,6-3 1-6 7-6
BNP Paribas Open,9/03/2018,Masters 1000,Outdoor,Hard,1st Round,3,NishiokaY,BaghdatisM,BaghdatisM,4.0,1.22,5-7 6-3 5-7
BNP Paribas Open,9/03/2018,Masters 1000,Outdoor,Hard,1st Round,3,MonfilsG,EbdenM,MonfilsG,1.18,4.5,6-3 6-3
BNP Paribas Open,9/03/2018,Masters 1000,Outdoor,Hard,1st Round,3,YouzhnyM,SousaJ,SousaJ,2.37,1.53,6-4 4-6 6-7
BNP Paribas Open,9/03/2018,Masters 1000,Outdoor,Hard,1st Round,3,EscobedoE,TiafoeF,EscobedoE,2.62,1.44,7-5 6-3
BNP Paribas Open,9/03/2018,Masters 1000,Outdoor,Hard,1st Round,3,MahutN,BhambriY,BhambriY,1.83,1.83,5-7 3-6
BNP Paribas Open,9/03/2018,Masters 1000,Outdoor,Hard,1st Round,3,HerbertPH,SimonG,HerbertPH,2.25,1.57,6-7 7-6 6-3
BNP Paribas Open,9/03/2018,Masters 1000,Outdoor,Hard,1st Round,3,TroickiV,FucsovicsM,FucsovicsM,2.2,1.61,6-7 1-6
BNP Paribas Open,9/03/2018,Masters 1000,Outdoor,Hard,1st Round,3,DanielT,NorrieC,DanielT,2.75,1.4,6-3 1-6 6-1
BNP Paribas Open,10/03/2018,Masters 1000,Outdoor,Hard,1st Round,3,GojowczykP,SelaD,SelaD,1.4,2.75,4-6 4-6
BNP Paribas Open,10/03/2018,Masters 1000,Outdoor,Hard,1st Round,3,De MinaurA,StruffJL,De MinaurA,1.9,1.8,3-6 7-6 7-6
BNP Paribas Open,10/03/2018,Masters 1000,Outdoor,Hard,1st Round,3,Estrella BurgosV,MayerL,MayerL,5.5,1.14,6-4 4-6 1-6
BNP Paribas Open,10/03/2018,Masters 1000,Outdoor,Hard,1st Round,3,Auger-AliassimeF,PospisilV,Auger-AliassimeF,2.75,1.4,6-2 7-6
BNP Paribas Open,10/03/2018,Masters 1000,Outdoor,Hard,1st Round,3,DjereL,SmyczekT,SmyczekT,3.0,1.36,3-6 2-6
BNP Paribas Open,10/03/2018,Masters 1000,Outdoor,Hard,1st Round,3,FabbianoT,KlahnB,FabbianoT,1.83,1.83,6-4 6-4
BNP Paribas Open,10/03/2018,Masters 1000,Outdoor,Hard,1st Round,3,KukushkinM,ZverevM,ZverevM,1.72,2.0,3-6 6-4 1-6
BNP Paribas Open,10/03/2018,Masters 1000,Outdoor,Hard,2nd Round,3,BerdychT,MartererM,BerdychT,1.33,3.25,6-1 6-4
BNP Paribas Open,10/03/2018,Masters 1000,Outdoor,Hard,2nd Round,3,TsitsipasS,ThiemD,ThiemD,3.5,1.28,2-6 6-3 3-6
BNP Paribas Open,10/03/2018,Masters 1000,Outdoor,Hard,2nd Round,3,CuevasP,ShapovalovD,CuevasP,2.62,1.44,7-6 6-3
BNP Paribas Open,10/03/2018,Masters 1000,Outdoor,Hard,2nd Round,3,DonskoyE,AndersonK,AndersonK,5.0,1.16,5-7 4-6
BNP Paribas Open,10/03/2018,Masters 1000,Outdoor,Hard,2nd Round,3,ChardyJ,FogniniF,ChardyJ,2.75,1.4,4-6 7-6 6-4
BNP Paribas Open,10/03/2018,Masters 1000,Outdoor,Hard,2nd Round,3,RublevA,FritzT,FritzT,1.5,2.5,4-6 6-7
BNP Paribas Open,10/03/2018,Masters 1000,Outdoor,Hard,2nd Round,3,MedvedevD,BerrettiniM,MedvedevD,1.4,2.75,6-7 7-5 6-4
BNP Paribas Open,10/03/2018,Masters 1000,Outdoor,Hard,2nd Round,3,DzumhurD,KickerN,KickerN,1.28,3.5,6-4 2-6 1-6
BNP Paribas Open,11/03/2018,Masters 1000,Outdoor,Hard,2nd Round,3,Bautista AgutR,DonaldsonJ,Bautista AgutR,1.4,2.75,6-4 6-2
BNP Paribas Open,11/03/2018,Masters 1000,Outdoor,Hard,2nd Round,3,PolanskyP,MannarinoA,MannarinoA,3.75,1.25,1-6 4-6
BNP Paribas Open,11/03/2018,Masters 1000,Outdoor,Hard,2nd Round,3,Carreno BustaP,ZeballosH,Carreno BustaP,1.36,3.0,3-6 6-3 7-6
BNP Paribas Open,11/03/2018,Masters 1000,Outdoor,Hard,2nd Round,3,DimitrovG,VerdascoF,VerdascoF,1.4,2.75,6-7 6-4 3-6
BNP Paribas Open,11/03/2018,Masters 1000,Outdoor,Hard,2nd Round,3,KrajinovicF,KruegerM,KrajinovicF,1.22,4.0,6-2 6-2
BNP Paribas Open,11/03/2018,Masters 1000,Outdoor,Hard,2nd Round,3,Ramos-VinolasA,CoricB,CoricB,2.75,1.4,0-6 3-6
BNP Paribas Open,11/03/2018,Masters 1000,Outdoor,Hard,2nd Round,3,ChungH,LajovicD,ChungH,1.2,4.33,6-7 6-3 6-3
BNP Paribas Open,11/03/2018,Masters 1000,Outdoor,Hard,2nd Round,3,MullerG,HerbertPH,HerbertPH,1.72,2.0,3-6 5-7
BNP Paribas Open,11/03/2018,Masters 1000,Outdoor,Hard,2nd Round,3,MonfilsG,IsnerJ,MonfilsG,1.57,2.25,6-7 7-6 7-5
BNP Paribas Open,11/03/2018,Masters 1000,Outdoor,Hard,2nd Round,3,SmyczekT,KohlschreiberP,KohlschreiberP,3.25,1.33,6-1 4-6 4-6
BNP Paribas Open,11/03/2018,Masters 1000,Outdoor,Hard,2nd Round,3,SelaD,EdmundK,SelaD,3.5,1.28,6-4 6-4
BNP Paribas Open,11/03/2018,Masters 1000,Outdoor,Hard,2nd Round,3,SandgrenT,FerrerD,FerrerD,2.5,1.5,2-6 6-7
BNP Paribas Open,11/03/2018,Masters 1000,Outdoor,Hard,2nd Round,3,DanielT,DjokovicN,DanielT,7.0,1.1,7-6 4-6 6-1
BNP Paribas Open,11/03/2018,Masters 1000,Outdoor,Hard,2nd Round,3,EscobedoE,LopezF,LopezF,1.83,1.83,4-6 3-6
BNP Paribas Open,11/03/2018,Masters 1000,Outdoor,Hard,2nd Round,3,BhambriY,PouilleL,BhambriY,3.25,1.33,6-4 6-4
BNP Paribas Open,11/03/2018,Masters 1000,Outdoor,Hard,2nd Round,3,BemelmansR,MayerL,MayerL,2.25,1.61,4-6 1-6
BNP Paribas Open,11/03/2018,Masters 1000,Outdoor,Hard,2nd Round,3,FedererR,DelbonisF,FedererR,1.02,17.0,6-3 7-6
BNP Paribas Open,11/03/2018,Masters 1000,Outdoor,Hard,2nd Round,3,ZverevM,QuerreyS,QuerreyS,4.33,1.2,4-6 5-7
BNP Paribas Open,12/03/2018,Masters 1000,Outdoor,Hard,2nd Round,3,CilicM,FucsovicsM,CilicM,1.22,4.0,7-5 6-3
BNP Paribas Open,12/03/2018,Masters 1000,Outdoor,Hard,2nd Round,3,Auger-AliassimeF,RaonicM,RaonicM,3.4,1.3,4-6 4-6
BNP Paribas Open,12/03/2018,Masters 1000,Outdoor,Hard,2nd Round,3,BaghdatisM,SchwartzmanD,BaghdatisM,2.5,1.5,7-5 6-4
BNP Paribas Open,12/03/2018,Masters 1000,Outdoor,Hard,2nd Round,3,FabbianoT,SockJ,SockJ,3.75,1.25,2-6 5-7
BNP Paribas Open,12/03/2018,Masters 1000,Outdoor,Hard,2nd Round,3,Del PotroJM,De MinaurA,Del PotroJM,1.14,5.5,6-2 6-1
BNP Paribas Open,12/03/2018,Masters 1000,Outdoor,Hard,2nd Round,3,ZverevA,SousaJ,SousaJ,1.16,5.0,5-7 7-5 4-6
BNP Paribas Open,12/03/2018,Masters 1000,Outdoor,Hard,3rd Round,3,ChardyJ,MannarinoA,ChardyJ,2.5,1.5,7-5 4-6 6-1
BNP Paribas Open,12/03/2018,Masters 1000,Outdoor,Hard,3rd Round,3,KrajinovicF,FedererR,FedererR,8.0,1.07,2-6 1-6
BNP Paribas Open,12/03/2018,Masters 1000,Outdoor,Hard,3rd Round,3,Carreno BustaP,MedvedevD,Carreno BustaP,1.72,2.0,6-1 7-5
BNP Paribas Open,12/03/2018,Masters 1000,Outdoor,Hard,3rd Round,3,Bautista AgutR,CoricB,CoricB,1.53,2.37,1-6 3-6
BNP Paribas Open,12/03/2018,Masters 1000,Outdoor,Hard,3rd Round,3,FritzT,VerdascoF,FritzT,2.37,1.53,4-6 6-2 7-6
BNP Paribas Open,13/03/2018,Masters 1000,Outdoor,Hard,3rd Round,3,KickerN,AndersonK,AndersonK,8.0,1.08,6-7 6-7
BNP Paribas Open,13/03/2018,Masters 1000,Outdoor,Hard,3rd Round,3,ChungH,BerdychT,ChungH,2.1,1.66,6-4 6-4
BNP Paribas Open,13/03/2018,Masters 1000,Outdoor,Hard,3rd Round,3,CilicM,KohlschreiberP,KohlschreiberP,1.2,4.33,4-6 4-6
BNP Paribas Open,13/03/2018,Masters 1000,Outdoor,Hard,3rd Round,3,MayerL,DanielT,MayerL,1.44,2.62,6-4 6-1
BNP Paribas Open,13/03/2018,Masters 1000,Outdoor,Hard,3rd Round,3,FerrerD,Del PotroJM,Del PotroJM,5.5,1.14,4-6 6-7
BNP Paribas Open,13/03/2018,Masters 1000,Outdoor,Hard,3rd Round,3,RaonicM,SousaJ,RaonicM,1.28,3.5,7-5 4-6 6-2
BNP Paribas Open,13/03/2018,Masters 1000,Outdoor,Hard,3rd Round,3,BhambriY,QuerreyS,QuerreyS,3.0,1.36,7-6 4-6 4-6
BNP Paribas Open,14/03/2018,Masters 1000,Outdoor,Hard,3rd Round,3,BaghdatisM,SelaD,BaghdatisM,1.4,2.75,7-6 6-4
BNP Paribas Open,14/03/2018,Masters 1000,Outdoor,Hard,3rd Round,3,SockJ,LopezF,LopezF,1.5,2.5,6-7 6-4 4-6
BNP Paribas Open,14/03/2018,Masters 1000,Outdoor,Hard,4th Round,3,CoricB,FritzT,CoricB,1.4,3.0,6-2 6-7 6-4
BNP Paribas Open,14/03/2018,Masters 1000,Outdoor,Hard,4th Round,3,CuevasP,ChungH,ChungH,3.5,1.3,1-6 3-6
BNP Paribas Open,14/03/2018,Masters 1000,Outdoor,Hard,4th Round,3,KohlschreiberP,HerbertPH,KohlschreiberP,1.44,2.75,6-4 7-6
BNP Paribas Open,14/03/2018,Masters 1000,Outdoor,Hard,4th Round,3,Carreno BustaP,AndersonK,AndersonK,3.25,1.36,6-4 3-6 6-7
BNP Paribas Open,14/03/2018,Masters 1000,Outdoor,Hard,4th Round,3,FedererR,ChardyJ,FedererR,1.03,15.0,7-5 6-4
BNP Paribas Open,15/03/2018,Masters 1000,Outdoor,Hard,4th Round,3,MayerL,Del PotroJM,Del PotroJM,7.0,1.1,6-3 6-7 3-6
BNP Paribas Open,15/03/2018,Masters 1000,Outdoor,Hard,4th Round,3,QuerreyS,LopezF,QuerreyS,1.44,2.75,6-3 6-4
BNP Paribas Open,15/03/2018,Masters 1000,Outdoor,Hard,Quarterfinals,3,AndersonK,CoricB,CoricB,1.5,2.62,6-2 4-6 6-7
BNP Paribas Open,16/03/2018,Masters 1000,Outdoor,Hard,Quarterfinals,3,FedererR,ChungH,FedererR,1.14,5.5,7-5 6-1
BNP Paribas Open,16/03/2018,Masters 1000,Outdoor,Hard,Quarterfinals,3,QuerreyS,RaonicM,RaonicM,1.72,2.1,5-7 6-2 3-6
BNP Paribas Open,16/03/2018,Masters 1000,Outdoor,Hard,Quarterfinals,3,Del PotroJM,KohlschreiberP,Del PotroJM,1.25,4.0,3-6 6-3 6-4
BNP Paribas Open,17/03/2018,Masters 1000,Outdoor,Hard,Semifinals,3,CoricB,FedererR,FedererR,9.0,1.07,7-5 4-6 4-6
BNP Paribas Open,17/03/2018,Masters 1000,Outdoor,Hard,Semifinals,3,Del PotroJM,RaonicM,Del PotroJM,1.44,2.75,6-2 6-3
BNP Paribas Open,18/03/2018,Masters 1000,Outdoor,Hard,The Final,3,FedererR,Del PotroJM,Del PotroJM,1.33,3.4,4-6 7-6 6-7
Sony Ericsson Open,21/03/2018,Masters 1000,Outdoor,Hard,1st Round,3,HaaseR,SugitaY,HaaseR,1.83,1.83,6-4 3-6 6-1
Sony Ericsson Open,21/03/2018,Masters 1000,Outdoor,Hard,1st Round,3,HarrisonR,SousaJ,SousaJ,1.8,1.9,6-7 6-7
Sony Ericsson Open,21/03/2018,Masters 1000,Outdoor,Hard,1st Round,3,VeselyJ,LackoL,VeselyJ,1.72,2.0,7-6 6-3
Sony Ericsson Open,21/03/2018,Masters 1000,Outdoor,Hard,1st Round,3,StruffJL,YmerM,YmerM,1.22,4.0,6-3 5-7 1-6
Sony Ericsson Open,21/03/2018,Masters 1000,Outdoor,Hard,1st Round,3,MartererM,FucsovicsM,MartererM,2.1,1.66,6-4 6-4
Sony Ericsson Open,21/03/2018,Masters 1000,Outdoor,Hard,1st Round,3,FritzT,HerbertPH,HerbertPH,1.53,2.37,6-7 4-6
Sony Ericsson Open,21/03/2018,Masters 1000,Outdoor,Hard,1st Round,3,EbdenM,SimonG,EbdenM,3.0,1.36,6-3 6-7 7-5
Sony Ericsson Open,21/03/2018,Masters 1000,Outdoor,Hard,1st Round,3,GojowczykP,MillmanJ,MillmanJ,2.25,1.57,6-2 4-6 4-6
Sony Ericsson Open,21/03/2018,Masters 1000,Outdoor,Hard,1st Round,3,MmohM,EubanksC,MmohM,1.4,2.75,4-6 6-4 6-4
